Identifier	Character	Dialogue	Filename	Line Number
c3_44aef80d	w	我说你注意的点是不是有点偏差？？？	game/scripts/chapter3.rpy	545
c3_70a8e7e4	y	说吧，你继续。	game/scripts/chapter3.rpy	548
c3_2fd90170_5	w	…….	game/scripts/chapter3.rpy	549
c3_82895db2		说是让我继续，可是继续什么啊…都是我编的啊。	game/scripts/chapter3.rpy	550
c3_c6ae6708	w	咳咳，总之就是说这个情况就是诅咒提前降临的原因啦。	game/scripts/chapter3.rpy	551
c3_30dbf9ca	y	这样吗…	game/scripts/chapter3.rpy	554
c3_e04b39ca	y	我还以是因为我之前灵魂离开身体的次数太多了。	game/scripts/chapter3.rpy	557
c3_17abd44e	y	我的身体守不住灵魂了呢。	game/scripts/chapter3.rpy	560
c3_ff83e76c	w	还有这种解释的吗？	game/scripts/chapter3.rpy	561
c3_36ef2d8d	y	你那么惊讶干什么？	game/scripts/chapter3.rpy	564
c3_3bc95528	w	额…不是，我是说怎么可能呢？诶嘿嘿….	game/scripts/chapter3.rpy	565
c3_a5324476		原来还有这种解释…我怎么就没想到呢。	game/scripts/chapter3.rpy	566
c3_06c169d0		我苦恼的挠了挠脑袋，不过已经解释了，那只有一条路走到黑了。	game/scripts/chapter3.rpy	567
c3_19fb166c		做好决定之后，我坚定的看着袁艳。	game/scripts/chapter3.rpy	568
c3_dd98af62	w	当然…这些都是小事。	game/scripts/chapter3.rpy	569
c3_185163fb	w	重要的是我们的时间不多了。	game/scripts/chapter3.rpy	570
c3_f3717597	w	再有一个日落的时间我们可能就结束了。	game/scripts/chapter3.rpy	571
c3_18c6e106	w	差不多该做决定了。	game/scripts/chapter3.rpy	572
c3_c045a77a		我朝着三个还在吵闹的三个女孩看了过去。	game/scripts/chapter3.rpy	573
c3_f764b234	y	说的是啊。	game/scripts/chapter3.rpy	576
c3_3d8e4c96		袁艳的声音在房间里头长长的回荡着…虽然只有我听得见。	game/scripts/chapter3.rpy	577
c3_78ff344d	y	点火的话…会发生什么呢？	game/scripts/chapter3.rpy	580
c3_19bd3fba		袁艳看着我，仿佛知晓了这是最后的时刻一般说道。	game/scripts/chapter3.rpy	581
c3_c84359ae_8	w	……	game/scripts/chapter3.rpy	582
c3_c13f6472	w	这个点一次的话你就知道了。	game/scripts/chapter3.rpy	583
c3_60872ba8	y	这样吗？	game/scripts/chapter3.rpy	586
c3_e4c571e7	y	现在我还有办法回到身体里头去吗？	game/scripts/chapter3.rpy	589
c3_9789a749	y	我还想再跟她们说两句话看看。	game/scripts/chapter3.rpy	592
c3_220a9299	w	我试试….	game/scripts/chapter3.rpy	593
c3_50010c12		于是便发动了力量。	game/scripts/chapter3.rpy	594
c3_c84359ae_9	w	……	game/scripts/chapter3.rpy	603
c3_633e980b		回来的感觉有点跟往常不太一样。	game/scripts/chapter3.rpy	604
c3_e13ec938	l	想不到医院还有这样的虫子，整天就知道理论。	game/scripts/chapter3.rpy	606
c3_40ea54cd	x	那还真是对不起了，这家医院许多实验成果都建立在虫子的理论上呢。	game/scripts/chapter3.rpy	608
c3_93c8ce22	c	唔…唔….	game/scripts/chapter3.rpy	610
c3_27fedba7		这三个丫头怎么聚在一起就开始闹，还有….	game/scripts/chapter3.rpy	611
c3_56239747		这个程祎琳怎么一直抱着我….	game/scripts/chapter3.rpy	612
c3_110e94b2		身体并没有挣脱她怀抱的力气。	game/scripts/chapter3.rpy	613
c3_c84359ae_10	w	……	game/scripts/chapter3.rpy	614
c3_ad6a8df0		算了。	game/scripts/chapter3.rpy	615
c3_e69000ec		我看了看袁艳之前所在的方向。	game/scripts/chapter3.rpy	616
c3_f0051cfb		不出所料，那里什么都没有。	game/scripts/chapter3.rpy	617
c3_0a7f00b9		但是我却知道。	game/scripts/chapter3.rpy	618
c3_a30190b7		她就在那里。	game/scripts/chapter3.rpy	619
c3_0419bb02		没有把她带回来，说明事情非常的严重了。	game/scripts/chapter3.rpy	620
c3_b3af66f1	c	啊..猫醒了。	game/scripts/chapter3.rpy	622
c3_825328d6	x	嗯？咦？消失了？	game/scripts/chapter3.rpy	624
c3_c84359ae_11	w	……	game/scripts/chapter3.rpy	625
c3_af84d9bb		这个对话刚好在这一时刻响起，吓得我瞬间冷汗都出来了。	game/scripts/chapter3.rpy	626
c3_4cdc5fc3		不过好在夏静似乎跟林琴吵架已经到了关键时刻。	game/scripts/chapter3.rpy	627
c3_6840fb06		并不是很注意她所看到的东西和程祎琳嘴里说的话之间的联系。	game/scripts/chapter3.rpy	628
c3_3f66bec2		程祎琳….完全就不用担心就是了。	game/scripts/chapter3.rpy	629
c3_6de527da		她温柔的摸了摸我的头，我则是眯着眼睛瞟了她一眼。	game/scripts/chapter3.rpy	630
c3_634d691e		没有什么情况….	game/scripts/chapter3.rpy	631
c3_84599095		好，继续过去。	game/scripts/chapter3.rpy	632
c3_51705ca3	c	啊…它又睡了？	game/scripts/chapter3.rpy	642
c3_2fd90170_6	w	…….	game/scripts/chapter3.rpy	643
c3_a04b8788_1	y	…….	game/scripts/chapter3.rpy	647
c3_f72c03f6	y	你好像很舒服呢。	game/scripts/chapter3.rpy	650
c3_0716f6ef		袁艳酸酸的说道。	game/scripts/chapter3.rpy	651
c3_8c0e9d58	w	别胡说，我只是动不了了而已。	game/scripts/chapter3.rpy	652
c3_a82b9100		我这么反驳道。	game/scripts/chapter3.rpy	653
c3_6104466c	y	哼，关系还真好呢。	game/scripts/chapter3.rpy	656
c3_e288dcdd	y	你干脆跟那傻丫头回家过日子吧。	game/scripts/chapter3.rpy	659
c3_44ecbd56	w	我说你突然生什么气啊。	game/scripts/chapter3.rpy	660
c3_2fa38ab1_1		…….	game/scripts/chapter3.rpy	661
c3_a1b63855	x	啊…又出现了。	game/scripts/chapter3.rpy	665
c3_263ddbcf		夏静朝着我的方向注视着，发出了有些疑惑的声音。	game/scripts/chapter3.rpy	666
c3_7ffec72e	l	哈？从刚开始你就在说什么鬼？	game/scripts/chapter3.rpy	668
c3_d892bc1f	x	我怎么知道是什么鬼，山海经你不知道自己去查吗？	game/scripts/chapter3.rpy	670
c3_ede25469	l	我可没有那个心情，也没有时间。	game/scripts/chapter3.rpy	672
c3_f22e356a	x	难怪到现在都还是个无知的家伙呢。	game/scripts/chapter3.rpy	674
c3_0c52c991_1		……..	game/scripts/chapter3.rpy	675
c3_c0291d35		看到她们俩又莫名其妙的吵上之后，我突然又放松了起来。	game/scripts/chapter3.rpy	676
c3_e5ec321d		这几个丫头真是…让人莫名其妙的家伙啊。	game/scripts/chapter3.rpy	677
c3_f92ebadb	y	这几个家伙…真是让人莫名其妙的家伙啊。	game/scripts/chapter3.rpy	682
c3_1d575093		袁艳准确的复述出了我内心的想法。	game/scripts/chapter3.rpy	683
c3_fba5e296		我看了一眼袁艳。	game/scripts/chapter3.rpy	684
c3_a17d2e9b	w	不然的话就不会出现在这里了。	game/scripts/chapter3.rpy	685
c3_2db9a024	w	正是因为如此…你的选择才非常重要啊。	game/scripts/chapter3.rpy	686
c3_8f4c34bd	y	真的....额，我有几个问题想问你。	game/scripts/chapter3.rpy	689
c3_daa85764	w	都到这时候还有什么想问的？你问呗，反正你问了我也不见得能回答就是了。	game/scripts/chapter3.rpy	690
c3_686a0709	y	嘛…就是…就是说….	game/scripts/chapter3.rpy	693
c3_6bab8d04	y	选对了我们就能活下来吗？	game/scripts/chapter3.rpy	696
c3_dba06243	w	那不是废话吗。	game/scripts/chapter3.rpy	697
c3_b2661e66	w	就是三选一的选择题噢！	game/scripts/chapter3.rpy	698
c3_71d99da7		我郑重的说道。	game/scripts/chapter3.rpy	699
c3_3078779b	w	选错了就会死去。	game/scripts/chapter3.rpy	700
c3_42029858	w	但是选对了就能活下去。	game/scripts/chapter3.rpy	701
c3_6d50b4a7	y	活下去你打算去干什么呢？	game/scripts/chapter3.rpy	704
c3_e05ed4d2	w	哈？当然是…..没想过。	game/scripts/chapter3.rpy	705
c3_78d905cc	y	嘛，现在还有时间，要不先想想再说？	game/scripts/chapter3.rpy	708
c3_705d18dd		袁艳笑眯眯的这么跟我说道。	game/scripts/chapter3.rpy	709
c3_2fd90170_7	w	…….	game/scripts/chapter3.rpy	710
c3_ddcc1e03	w	我说你又在打什么主意啊。	game/scripts/chapter3.rpy	711
c3_a1780c9d	y	我能打什么主意啊。	game/scripts/chapter3.rpy	714
c3_0846068a	w	你就不能快点选一个吗？	game/scripts/chapter3.rpy	715
c3_bea55220	w	都观察这么久了，总有答案吧。	game/scripts/chapter3.rpy	716
c3_a04b8788_2	y	…….	game/scripts/chapter3.rpy	719
c3_cd783b26	w	喂，说话啊。	game/scripts/chapter3.rpy	720
c3_1370d801_2	y	……	game/scripts/chapter3.rpy	723
c3_43b98601	y	你催命啊。	game/scripts/chapter3.rpy	726
c3_0d42f31d	w	嗯。	game/scripts/chapter3.rpy	727
c3_2e30973a	y	就不能为了让我维持一下平常心，好好配合我一下？	game/scripts/chapter3.rpy	730
c3_0b312b9a	y	死猫，你到底有没有点大局观啊！	game/scripts/chapter3.rpy	733
c3_9b12e5f4	w	大局观是什么东西？	game/scripts/chapter3.rpy	734
c3_d076ee3c	y	是我不好，不该一直跟你讲人才能听懂的话。	game/scripts/chapter3.rpy	737
c3_81e44a38		袁艳跟我好好的道起了歉。	game/scripts/chapter3.rpy	738
c3_404307c3		但是这个道歉一点歉意都没有。	game/scripts/chapter3.rpy	739
c3_954d008f	w	好吧好吧…说起来你要是选对了那我还有一大堆事情要做呢。	game/scripts/chapter3.rpy	740
c3_243ea2d4	w	你以为我很闲啊。	game/scripts/chapter3.rpy	741
c3_a4ccc2b0	y	是吗？那说来听听，你都忙些啥。	game/scripts/chapter3.rpy	744
c3_92d17eb2		看着像是打算跟我长聊而坐在地上的袁艳…的灵魂。	game/scripts/chapter3.rpy	745
c3_23a83652	w	嘛，就是一些善后工作，之后就要踏上旅程了。	game/scripts/chapter3.rpy	746
c3_1d344457	y	你要走了吗？	game/scripts/chapter3.rpy	749
c3_085b09a1	w	那是肯定的，我不可能只待在这里，实在是太危险了。	game/scripts/chapter3.rpy	750
c3_efb22c26	w	而且只要跟人类说话我就死定了。	game/scripts/chapter3.rpy	751
c3_fbd0d492	w	不管我在族内的地位有多么高，私下跟人类传达信息仍旧是禁止的。	game/scripts/chapter3.rpy	752
c3_2b378962	w	所以我必须离开人类的世界。	game/scripts/chapter3.rpy	753
c3_8df53fc9	y	那你不是跟我说话了吗？	game/scripts/chapter3.rpy	756
c3_813ef062	w	额…..	game/scripts/chapter3.rpy	757
c3_1b4f724e		要不要跟这个丫头说实话呢….看着她的眼神。	game/scripts/chapter3.rpy	758
c3_06a17623		我想了一下，还是说了吧。	game/scripts/chapter3.rpy	759
c3_0a51d0b7	w	你不一样，你已经不是普通的人类了。	game/scripts/chapter3.rpy	760
c3_7cea20fc	w	你见过有哪个人类能用这种状态存活吗？	game/scripts/chapter3.rpy	761
c3_bfaa1fbb	y	我是没见到啦，也不想见到。	game/scripts/chapter3.rpy	764
c3_4bc72b36	w	总之，你已经不是人了。	game/scripts/chapter3.rpy	765
c3_67f96d26	y	你才不是人啊！	game/scripts/chapter3.rpy	768
c3_c32d4f36	w	我本来就不是人。	game/scripts/chapter3.rpy	769
c3_a04b8788_3	y	…….	game/scripts/chapter3.rpy	772
c3_bb8fb8ef	y	很微妙的在这方面你居然是对的，简直了。	game/scripts/chapter3.rpy	775
c3_a8eb75cb	y	不过虽然是这样，但是你咒我不是人很过分耶！	game/scripts/chapter3.rpy	778
c3_58bb245a	w	我虽然诅咒了你，但是这个诅咒可没你想象得那么简单的。 	game/scripts/chapter3.rpy	779
c3_e03571ca	y	哈？	game/scripts/chapter3.rpy	782
c3_7c9f9f02	w	你在被诅咒的瞬间起就已经不是人类了噢。	game/scripts/chapter3.rpy	783
c3_b2381440		袁艳神色严峻，似乎在等着我的解释。	game/scripts/chapter3.rpy	784
c3_0a99868c	w	否则我跟你说话的时候，我就已经死了。	game/scripts/chapter3.rpy	785
c3_3cbd802d	w	我还存在就是最好的证明。	game/scripts/chapter3.rpy	786
c3_88a5aad3	y	喂喂，你这么说很没说服力啊，如果我不是人的话，那我是什么啊？	game/scripts/chapter3.rpy	789
c3_49371cab	w	点灯使呗。	game/scripts/chapter3.rpy	790
c3_f290d626	y	啥玩意？	game/scripts/chapter3.rpy	793
c3_b9270369	w	点灯使！！！	game/scripts/chapter3.rpy	794
c3_3ba8a95c	y	我耳朵有点不太好使，你能在讲一遍吗？	game/scripts/chapter3.rpy	797
c3_2e23c3cd	w	就是点灯使，之后要跟我永远在一起的点灯使。	game/scripts/chapter3.rpy	798
c3_57e586ab	y	......	game/scripts/chapter3.rpy	801
c3_a36984f4		袁艳似乎还是很吃惊….嘛，只要活下来她迟早还是会知道的，只要活下来。	game/scripts/chapter3.rpy	802
c3_45c9caae	w	就是一个很麻烦的东西啦。	game/scripts/chapter3.rpy	803
c3_6cd7dae6	y	打住，我讨厌麻烦，你别说了。	game/scripts/chapter3.rpy	806
c3_7f67971b_1	w	……..	game/scripts/chapter3.rpy	807
c3_fb0a1a32	w	这种时候麻烦你不要怕麻烦啊！！！	game/scripts/chapter3.rpy	808
c3_6a720f3f		我夸张的叫着。	game/scripts/chapter3.rpy	809
c3_b010f1b9_1		………	game/scripts/chapter3.rpy	810
c3_a56dce19	w	现在解释也没啥用就是了。	game/scripts/chapter3.rpy	811
c3_75bc87b6	w	不过之后我是说如果我们选对了，然后活下来的话…..	game/scripts/chapter3.rpy	812
c3_c079e274	y	话？	game/scripts/chapter3.rpy	815
c3_798a07f4	w	要跟我一起去旅行吗？	game/scripts/chapter3.rpy	816
c3_66c6ad8e	w	到很远很远的地方去。	game/scripts/chapter3.rpy	817
c3_d26859c4	y	哇！！是很远的地方吗？	game/scripts/chapter3.rpy	820
c3_811166aa	w	嗯，是相当相当远的地方。	game/scripts/chapter3.rpy	821
c3_a04b8788_4	y	…….	game/scripts/chapter3.rpy	824
c3_41bcaf1f		袁艳眼睛直勾勾的看着我，我好像已经得到了答案——她不会去的吧。	game/scripts/chapter3.rpy	825
c3_184ac5ba		仿佛已经听到了声音一样。	game/scripts/chapter3.rpy	826
c3_56f31793		她的话，肯定会那样做吧。	game/scripts/chapter3.rpy	827
c3_06aaee33		不知道为什么自己已经接受这个答案了。	game/scripts/chapter3.rpy	828
c3_49cb261f	w	不去的话可能会有一点点惩罚，但也不是什么大事。	game/scripts/chapter3.rpy	829
c3_4cd5ae81		其实，我也没有很多期待啦，她要是跟我一起踏上旅程的话。	game/scripts/chapter3.rpy	830
c3_4e7fe76e		倒也不是很讨厌。	game/scripts/chapter3.rpy	831
c3_b13fdec5		毕竟我一只猫的话可能会有点无聊，带个宠物在路上倒也不错。	game/scripts/chapter3.rpy	832
c3_6d4d54f9	y	我不太理解你在说啥。	game/scripts/chapter3.rpy	835
c3_fd5eb76d	y	不过….如果是带着一只宠物去旅旅行的话。	game/scripts/chapter3.rpy	838
c3_86548e4b	y	我倒是挺有兴趣的。	game/scripts/chapter3.rpy	841
c3_2fd90170_8	w	…….	game/scripts/chapter3.rpy	842
c3_a8ecb9a9		好像跟我想到一块去了。	game/scripts/chapter3.rpy	843
c3_dd4e3dcf		这个袁艳跟我有时候莫名其妙的会很有默契，这种感觉，还挺不错的。	game/scripts/chapter3.rpy	844
c3_42338cee		不过….	game/scripts/chapter3.rpy	845
c3_cdccbb8f	w	喂！！你说的宠物是谁啊？	game/scripts/chapter3.rpy	846
c3_ca81adaa	y	不就是你吗？	game/scripts/chapter3.rpy	849
c3_d5ca299b	w	我看起来像宠物吗！！！	game/scripts/chapter3.rpy	850
c3_75dcf284	y	你不就是的吗？	game/scripts/chapter3.rpy	853
c3_eff252eb	w	我都跟你说了多少次了！	game/scripts/chapter3.rpy	854
c3_2cec2933	w	我是猫精灵啊！！精灵啊！！	game/scripts/chapter3.rpy	855
c3_96adf199	y	对对对，就是一点出息都没有的精灵。	game/scripts/chapter3.rpy	858
c3_9760c600	w	你是几个意思啊！	game/scripts/chapter3.rpy	859
c3_a04b8788_5	y	…….	game/scripts/chapter3.rpy	862
c3_c84359ae_12	w	……	game/scripts/chapter3.rpy	863
c3_425ddfaf	y	不过你要去干什么啊？	game/scripts/chapter3.rpy	866
c3_84c3d871	w	当然是有事啊，你以为我像你整天那么闲啊。	game/scripts/chapter3.rpy	867
c3_f268b216	y	这句话我可就不能当作没听见了。	game/scripts/chapter3.rpy	870
c3_2163a30d	y	你倒是说说我哪里闲了？	game/scripts/chapter3.rpy	873
c3_c84359ae_13	w	……	game/scripts/chapter3.rpy	874
c3_474ced36		这个东西还要我说么。	game/scripts/chapter3.rpy	875
c3_7e9c712e		看了你这几天的生活我都不想说什么了。	game/scripts/chapter3.rpy	876
c3_c3ff02d5	w	不是我想说你，我是连对你叹气都觉得无语。	game/scripts/chapter3.rpy	877
c3_719fd115	w	好了好了，你差不多该做出选择了吧。 	game/scripts/chapter3.rpy	878
c3_4ec59be2	y	好像是的呢….	game/scripts/chapter3.rpy	881
c3_3c1e08a8		我背对着身后病房里头的三个女孩子，然后正视着袁艳说道。	game/scripts/chapter3.rpy	882
c3_395fe1cf	w	说吧。	game/scripts/chapter3.rpy	883
c3_ae60aaa7	y	欸…..	game/scripts/chapter3.rpy	886
c3_06381f6e	y	现在一定要做出选择吗？	game/scripts/chapter3.rpy	889
c3_74735c04	w	不然你还想拖到什么时候去啊？	game/scripts/chapter3.rpy	890
c3_c7822082	w	我们只剩两天了啊。	game/scripts/chapter3.rpy	891
c3_ee47dd8d	y	明天和后天吗？	game/scripts/chapter3.rpy	894
c3_2fd90170_9	w	…….	game/scripts/chapter3.rpy	895
c3_fbdb820e	y	这不是还有两天的时间吗？	game/scripts/chapter3.rpy	898
c3_997b58cb	w	我说你到底在纠结个什么鬼啊。	game/scripts/chapter3.rpy	899
c3_c7481b1d	y	总觉得….总觉得还差点什么，再给我一点时间可以吗？	game/scripts/chapter3.rpy	902
c3_1d060943	w	就算你这么说….	game/scripts/chapter3.rpy	903
c3_2014426a	w	给你时间是没问题啦，但是这样子的你还能做什么呢？	game/scripts/chapter3.rpy	904
c3_a04b8788_6	y	…….	game/scripts/chapter3.rpy	907
c3_4e0ae629		袁艳皱着眉头，似乎在苦恼着。	game/scripts/chapter3.rpy	908
c3_44b74194	y	还能让我回去吗？不用多久，只要能够回去一会儿。	game/scripts/chapter3.rpy	911
c3_4ae3c4c8	y	在跟她们说上几句话我可能就能够做出判断了。	game/scripts/chapter3.rpy	914
c3_2fd90170_10	w	…….	game/scripts/chapter3.rpy	915
c3_9e1e9bb6		我看着袁艳。	game/scripts/chapter3.rpy	916
c3_4c6a4b7e	w	你确定？	game/scripts/chapter3.rpy	917
c3_b90bd695	y	我有必须需要确定的事情。	game/scripts/chapter3.rpy	920
c3_62119051	w	有件事我必须提前告诉你。	game/scripts/chapter3.rpy	921
c3_126c01b4		袁艳看了看我，没有说话，看来是打算等我直接说了。	game/scripts/chapter3.rpy	922
c3_e92540ef	w	诅咒的征兆已经降临了，虽然跟真正的诅咒不一样。	game/scripts/chapter3.rpy	923
c3_48732df3	w	但是也是一般人所无法承受得了的东西。	game/scripts/chapter3.rpy	924
c3_6595d4d6	w	现在你的状态是最安全的。	game/scripts/chapter3.rpy	925
